
time,ax,ay,az,wx,wy,wz
0.28,-0.01,0.01,0.36,0.00,-0.08,-0.04
0.281,0.03,0.02,0.31,0.00,-0.08,-0.04
0.282,0.03,0.02,0.31,0.00,-0.07,-0.04
0.284,0.03,0.02,0.31,0.00,-0.07,-0.04
0.284,0.05,-0.01,0.22,0.00,-0.07,-0.04
0.286,0.05,-0.01,0.22,0.00,-0.07,-0.04
0.288,0.05,-0.01,0.22,-0.00,-0.06,-0.05
0.288,0.06,-0.02,0.12,-0.00,-0.06,-0.05
0.29,0.06,-0.02,0.12,-0.01,-0.06,-0.04
0.292,0.06,-0.02,0.12,-0.01,-0.06,-0.05
0.293,0.06,-0.04,0.05,-0.01,-0.06,-0.05
0.294,0.06,-0.04,0.05,-0.01,-0.06,-0.05
0.296,0.06,-0.04,0.05,-0.02,-0.05,-0.05
0.297,0.04,-0.01,-0.02,-0.02,-0.05,-0.05
0.298,0.04,-0.01,-0.02,-0.02,-0.05,-0.05
0.3,0.04,-0.01,-0.02,-0.03,-0.05,-0.05
0.301,0.03,0.02,-0.05,-0.03,-0.05,-0.05
0.301,0.03,0.02,-0.05,-0.03,-0.05,-0.05
0.304,0.03,0.02,-0.05,-0.04,-0.05,-0.05
0.304,0.03,0.06,-0.10,-0.04,-0.05,-0.05
0.305,0.03,0.06,-0.10,-0.05,-0.05,-0.05
0.308,0.03,0.06,-0.10,-0.05,-0.05,-0.05
0.308,0.05,0.09,-0.14,-0.05,-0.05,-0.05
0.309,0.05,0.09,-0.14,-0.06,-0.05,-0.05
0.312,0.05,0.09,-0.14,-0.07,-0.04,-0.06
0.312,0.06,0.07,-0.17,-0.07,-0.04,-0.06
0.314,0.06,0.07,-0.17,-0.07,-0.04,-0.06
0.316,0.06,0.07,-0.17,-0.08,-0.04,-0.06
0.316,0.09,0.05,-0.20,-0.08,-0.04,-0.06
0.317,0.09,0.05,-0.20,-0.09,-0.03,-0.06
0.32,0.09,0.05,-0.20,-0.10,-0.03,-0.06
0.32,0.10,0.03,-0.19,-0.10,-0.03,-0.06
0.321,0.10,0.03,-0.19,-0.10,-0.03,-0.06
0.325,0.10,0.03,-0.19,-0.11,-0.02,-0.07
0.325,0.11,-0.01,-0.18,-0.11,-0.02,-0.07
0.325,0.11,-0.01,-0.18,-0.12,-0.02,-0.07
0.328,0.11,-0.01,-0.18,-0.12,-0.02,-0.07
0.328,0.12,-0.03,-0.12,-0.12,-0.02,-0.07
0.329,0.12,-0.03,-0.12,-0.12,-0.02,-0.07
0.332,0.12,-0.03,-0.12,-0.12,-0.02,-0.07
0.332,0.08,-0.01,-0.06,-0.12,-0.02,-0.07
0.333,0.08,-0.01,-0.06,-0.12,-0.02,-0.07
0.336,0.08,-0.01,-0.06,-0.12,-0.03,-0.07
0.336,0.04,-0.00,0.03,-0.12,-0.03,-0.07
0.337,0.04,-0.00,0.03,-0.12,-0.03,-0.07
0.34,0.04,-0.00,0.03,-0.11,-0.03,-0.07
0.34,-0.00,0.01,0.11,-0.11,-0.03,-0.07
0.342,-0.00,0.01,0.11,-0.11,-0.03,-0.07
0.344,-0.00,0.01,0.11,-0.11,-0.04,-0.07
0.344,-0.00,0.03,0.13,-0.11,-0.04,-0.07
0.346,-0.00,0.03,0.13,-0.11,-0.04,-0.06
0.348,-0.00,0.03,0.13,-0.10,-0.04,-0.06
0.348,-0.02,0.00,0.14,-0.10,-0.04,-0.06
0.35,-0.02,0.00,0.14,-0.10,-0.04,-0.06
0.352,-0.02,0.00,0.14,-0.10,-0.04,-0.06
0.352,-0.03,-0.04,0.11,-0.10,-0.04,-0.06
0.353,-0.03,-0.04,0.11,-0.09,-0.05,-0.05
0.355,-0.03,-0.04,0.11,-0.09,-0.05,-0.05
0.356,-0.03,-0.07,0.07,-0.09,-0.05,-0.05
0.368,-0.03,-0.07,0.07,-0.09,-0.06,-0.05
0.369,-0.03,-0.07,0.07,-0.09,-0.06,-0.05
0.369,-0.05,-0.09,0.05,-0.09,-0.06,-0.05
0.37,-0.05,-0.09,0.05,-0.08,-0.07,-0.05
0.37,-0.05,-0.09,0.05,-0.08,-0.08,-0.04
0.37,-0.07,-0.08,0.02,-0.08,-0.08,-0.04
0.371,-0.07,-0.08,0.02,-0.08,-0.09,-0.04
0.371,-0.07,-0.08,0.02,-0.07,-0.10,-0.03
0.371,-0.06,-0.06,0.02,-0.07,-0.10,-0.03
0.372,-0.06,-0.06,0.02,-0.07,-0.11,-0.04
0.372,-0.06,-0.06,0.02,-0.07,-0.12,-0.03
0.372,-0.08,-0.03,0.03,-0.07,-0.12,-0.03
0.373,-0.08,-0.03,0.03,-0.07,-0.12,-0.03
0.375,-0.08,-0.03,0.03,-0.06,-0.13,-0.02
0.376,-0.06,-0.03,0.01,-0.06,-0.13,-0.02
0.377,-0.06,-0.03,0.01,-0.06,-0.14,-0.02
0.38,-0.06,-0.03,0.01,-0.06,-0.14,-0.02
0.381,-0.03,-0.04,0.00,-0.06,-0.14,-0.02
0.381,-0.03,-0.04,0.00,-0.06,-0.14,-0.02
0.384,-0.03,-0.04,0.00,-0.06,-0.14,-0.02
0.384,-0.01,-0.02,-0.01,-0.06,-0.14,-0.02
0.385,-0.01,-0.02,-0.01,-0.06,-0.15,-0.01
0.388,-0.01,-0.02,-0.01,-0.06,-0.15,-0.01
0.388,0.03,-0.03,-0.00,-0.06,-0.15,-0.01
0.389,0.03,-0.03,-0.00,-0.06,-0.16,-0.01
0.392,0.03,-0.03,-0.00,-0.06,-0.16,-0.01
0.393,0.07,-0.03,0.01,-0.06,-0.16,-0.01
0.401,0.07,-0.03,0.01,-0.06,-0.16,-0.02
0.402,0.07,-0.03,0.01,-0.06,-0.17,-0.01
0.402,0.09,-0.04,0.02,-0.06,-0.17,-0.01
0.403,0.09,-0.04,0.02,-0.06,-0.17,-0.02
0.403,0.09,-0.04,0.02,-0.06,-0.18,-0.01
0.403,0.09,-0.02,0.03,-0.06,-0.18,-0.01
0.403,0.09,-0.02,0.03,-0.06,-0.18,-0.02
0.404,0.09,-0.02,0.03,-0.05,-0.19,-0.02
0.404,0.08,0.01,0.02,-0.05,-0.19,-0.02
0.405,0.08,0.01,0.02,-0.05,-0.20,-0.02
0.413,0.08,0.01,0.02,-0.05,-0.20,-0.02
0.414,0.07,0.04,0.01,-0.05,-0.20,-0.02
0.414,0.07,0.04,0.01,-0.05,-0.21,-0.02
0.415,0.07,0.04,0.01,-0.05,-0.22,-0.02
0.415,0.07,0.06,-0.02,-0.05,-0.22,-0.02
0.415,0.07,0.06,-0.02,-0.04,-0.22,-0.02
0.416,0.07,0.06,-0.02,-0.05,-0.23,-0.02
0.416,0.06,0.08,-0.07,-0.05,-0.23,-0.02
0.417,0.06,0.08,-0.07,-0.05,-0.23,-0.03
0.42,0.06,0.08,-0.07,-0.05,-0.24,-0.03
0.42,0.11,0.09,-0.13,-0.05,-0.24,-0.03
0.421,0.11,0.09,-0.13,-0.05,-0.24,-0.03
0.425,0.11,0.09,-0.13,-0.05,-0.25,-0.03
0.425,0.14,0.07,-0.18,-0.05,-0.25,-0.03
0.426,0.14,0.07,-0.18,-0.05,-0.25,-0.03
0.427,0.14,0.07,-0.18,-0.06,-0.25,-0.03
0.428,0.15,0.03,-0.24,-0.06,-0.25,-0.03
0.429,0.15,0.03,-0.24,-0.06,-0.26,-0.04
0.431,0.15,0.03,-0.24,-0.07,-0.26,-0.03
0.432,0.14,-0.02,-0.27,-0.07,-0.26,-0.03
0.433,0.14,-0.02,-0.27,-0.07,-0.26,-0.03
0.435,0.14,-0.02,-0.27,-0.07,-0.27,-0.03
0.435,0.13,-0.05,-0.30,-0.07,-0.27,-0.03
0.437,0.13,-0.05,-0.30,-0.08,-0.27,-0.03
0.439,0.13,-0.05,-0.30,-0.08,-0.28,-0.03
0.44,0.09,-0.09,-0.29,-0.08,-0.28,-0.03
0.441,0.09,-0.09,-0.29,-0.08,-0.28,-0.02
0.443,0.09,-0.09,-0.29,-0.08,-0.29,-0.02
0.443,0.00,-0.08,-0.24,-0.08,-0.29,-0.02
0.445,0.00,-0.08,-0.24,-0.08,-0.30,-0.01
0.447,0.00,-0.08,-0.24,-0.08,-0.31,-0.01
0.448,-0.10,-0.09,-0.16,-0.08,-0.31,-0.01
0.449,-0.10,-0.09,-0.16,-0.07,-0.32,-0.00
0.451,-0.10,-0.09,-0.16,-0.07,-0.34,0.01
0.451,-0.18,-0.08,-0.07,-0.07,-0.34,0.01
0.453,-0.18,-0.08,-0.07,-0.06,-0.35,0.01
0.455,-0.18,-0.08,-0.07,-0.05,-0.36,0.02
0.455,-0.23,-0.07,-0.03,-0.05,-0.36,0.02
0.464,-0.23,-0.07,-0.03,-0.05,-0.37,0.03
0.464,-0.23,-0.07,-0.03,-0.04,-0.39,0.04
0.465,-0.23,-0.05,0.02,-0.04,-0.39,0.04
0.465,-0.23,-0.05,0.02,-0.03,-0.40,0.04
0.465,-0.23,-0.05,0.02,-0.03,-0.41,0.05
0.466,-0.19,-0.07,0.01,-0.03,-0.41,0.05
0.466,-0.19,-0.07,0.01,-0.03,-0.42,0.05
0.467,-0.19,-0.07,0.01,-0.02,-0.44,0.06
0.468,-0.09,-0.09,-0.03,-0.02,-0.44,0.06
0.469,-0.09,-0.09,-0.03,-0.02,-0.45,0.07
0.471,-0.09,-0.09,-0.03,-0.02,-0.46,0.07
0.472,-0.00,-0.10,-0.08,-0.02,-0.46,0.07
0.473,-0.00,-0.10,-0.08,-0.02,-0.47,0.07
0.485,-0.00,-0.10,-0.08,-0.02,-0.48,0.08
0.485,0.08,-0.14,-0.13,-0.02,-0.48,0.08
0.486,0.08,-0.14,-0.13,-0.02,-0.48,0.08
0.486,0.08,-0.14,-0.13,-0.02,-0.49,0.08
0.486,0.13,-0.15,-0.15,-0.02,-0.49,0.08
0.487,0.13,-0.15,-0.15,-0.02,-0.50,0.08
0.487,0.13,-0.15,-0.15,-0.02,-0.50,0.09
0.487,0.17,-0.16,-0.14,-0.02,-0.50,0.09
0.488,0.17,-0.16,-0.14,-0.03,-0.51,0.09
0.488,0.17,-0.16,-0.14,-0.03,-0.52,0.09
0.488,0.22,-0.13,-0.15,-0.03,-0.52,0.09
0.489,0.22,-0.13,-0.15,-0.03,-0.52,0.09
0.491,0.22,-0.13,-0.15,-0.04,-0.52,0.09
0.492,0.26,-0.10,-0.15,-0.04,-0.52,0.09
0.493,0.26,-0.10,-0.15,-0.04,-0.53,0.09
0.495,0.26,-0.10,-0.15,-0.05,-0.53,0.09
0.496,0.32,-0.08,-0.17,-0.05,-0.53,0.09
0.497,0.32,-0.08,-0.17,-0.05,-0.53,0.09
0.499,0.32,-0.08,-0.17,-0.06,-0.53,0.09
0.5,0.42,-0.06,-0.17,-0.06,-0.53,0.09
0.501,0.42,-0.06,-0.17,-0.06,-0.53,0.09
0.503,0.42,-0.06,-0.17,-0.07,-0.53,0.09
0.503,0.50,-0.04,-0.14,-0.07,-0.53,0.09
0.505,0.50,-0.04,-0.14,-0.08,-0.53,0.08
0.508,0.50,-0.04,-0.14,-0.08,-0.52,0.08
0.508,0.55,-0.04,-0.11,-0.08,-0.52,0.08
0.509,0.55,-0.04,-0.11,-0.09,-0.52,0.07
0.511,0.55,-0.04,-0.11,-0.09,-0.51,0.07
0.512,0.58,-0.03,-0.12,-0.09,-0.51,0.07
0.513,0.58,-0.03,-0.12,-0.10,-0.50,0.07
0.515,0.58,-0.03,-0.12,-0.11,-0.49,0.06
0.516,0.61,-0.03,-0.14,-0.11,-0.49,0.06
0.517,0.61,-0.03,-0.14,-0.12,-0.48,0.06
0.519,0.61,-0.03,-0.14,-0.13,-0.47,0.05
0.519,0.64,-0.04,-0.18,-0.13,-0.47,0.05
0.521,0.64,-0.04,-0.18,-0.14,-0.46,0.05
0.523,0.64,-0.04,-0.18,-0.15,-0.45,0.05
0.525,0.66,-0.08,-0.24,-0.15,-0.45,0.05
0.526,0.66,-0.08,-0.24,-0.16,-0.45,0.04
0.527,0.66,-0.08,-0.24,-0.16,-0.44,0.04
0.528,0.63,-0.13,-0.26,-0.16,-0.44,0.04
0.529,0.63,-0.13,-0.26,-0.17,-0.44,0.04
0.531,0.63,-0.13,-0.26,-0.17,-0.44,0.04
0.532,0.62,-0.17,-0.23,-0.17,-0.44,0.04
0.533,0.62,-0.17,-0.23,-0.18,-0.43,0.04
0.535,0.62,-0.17,-0.23,-0.18,-0.43,0.03
0.535,0.60,-0.21,-0.20,-0.18,-0.43,0.03
0.537,0.60,-0.21,-0.20,-0.18,-0.44,0.04
0.539,0.60,-0.21,-0.20,-0.18,-0.44,0.03
0.539,0.57,-0.23,-0.15,-0.18,-0.44,0.03
0.541,0.57,-0.23,-0.15,-0.18,-0.44,0.04
0.543,0.57,-0.23,-0.15,-0.18,-0.44,0.04
0.543,0.55,-0.25,-0.07,-0.18,-0.44,0.04
0.545,0.55,-0.25,-0.07,-0.18,-0.44,0.04
0.547,0.55,-0.25,-0.07,-0.17,-0.44,0.04
0.548,0.50,-0.25,0.01,-0.17,-0.44,0.04
0.549,0.50,-0.25,0.01,-0.17,-0.44,0.04
0.551,0.50,-0.25,0.01,-0.16,-0.44,0.04
0.551,0.52,-0.23,0.12,-0.16,-0.44,0.04
0.553,0.52,-0.23,0.12,-0.16,-0.43,0.04
0.555,0.52,-0.23,0.12,-0.15,-0.43,0.04
0.555,0.55,-0.20,0.19,-0.15,-0.43,0.04
0.557,0.55,-0.20,0.19,-0.15,-0.42,0.03
0.564,0.55,-0.20,0.19,-0.14,-0.41,0.03
0.565,0.63,-0.21,0.17,-0.14,-0.41,0.03
0.565,0.63,-0.21,0.17,-0.14,-0.40,0.03
0.565,0.66,-0.26,0.09,-0.14,-0.40,0.03
0.566,0.66,-0.26,0.09,-0.14,-0.39,0.02
0.566,0.66,-0.26,0.09,-0.14,-0.39,0.02
0.567,0.66,-0.26,0.09,-0.13,-0.39,0.02
0.567,0.66,-0.31,-0.03,-0.13,-0.39,0.02
0.569,0.66,-0.31,-0.03,-0.14,-0.39,0.02
0.571,0.66,-0.31,-0.03,-0.14,-0.39,0.02
0.571,0.59,-0.37,-0.17,-0.14,-0.39,0.02
