
time,ax,ay,az,wx,wy,wz
0.161,0.05,-0.01,0.30,-0.06,0.11,-0.04
0.161,0.05,-0.01,0.30,-0.05,0.11,-0.04
0.162,0.02,-0.02,0.27,-0.05,0.11,-0.04
0.162,0.02,-0.02,0.27,-0.05,0.12,-0.04
0.162,0.02,-0.02,0.27,-0.04,0.12,-0.04
0.164,-0.01,-0.03,0.23,-0.04,0.12,-0.04
0.164,-0.01,-0.03,0.23,-0.04,0.12,-0.04
0.166,-0.01,-0.03,0.23,-0.04,0.13,-0.04
0.168,-0.01,-0.03,0.23,-0.03,0.13,-0.04
0.168,-0.04,-0.01,0.17,-0.03,0.13,-0.04
0.17,-0.04,-0.01,0.17,-0.02,0.13,-0.04
0.171,-0.07,-0.01,0.15,-0.02,0.13,-0.04
0.172,-0.07,-0.01,0.15,-0.02,0.14,-0.04
0.173,-0.07,-0.01,0.15,-0.02,0.14,-0.03
0.175,-0.09,-0.01,0.12,-0.02,0.14,-0.03
0.176,-0.09,-0.01,0.12,-0.02,0.15,-0.03
0.177,-0.09,-0.01,0.12,-0.02,0.15,-0.02
0.179,-0.12,-0.01,0.09,-0.02,0.15,-0.02
0.18,-0.12,-0.01,0.09,-0.02,0.16,-0.02
0.182,-0.12,-0.01,0.09,-0.02,0.17,-0.02
0.184,-0.16,-0.01,0.06,-0.02,0.17,-0.02
0.184,-0.16,-0.01,0.06,-0.01,0.17,-0.01
0.185,-0.16,-0.01,0.06,-0.01,0.17,-0.01
0.187,-0.16,0.01,0.02,-0.01,0.17,-0.01
0.188,-0.16,0.01,0.02,-0.02,0.18,-0.00
0.189,-0.16,0.01,0.02,-0.02,0.17,0.00
0.191,-0.16,0.03,-0.01,-0.02,0.17,0.00
0.192,-0.16,0.03,-0.01,-0.02,0.17,0.01
0.193,-0.16,0.03,-0.01,-0.02,0.17,0.01
0.195,-0.17,0.03,-0.03,-0.02,0.17,0.01
0.196,-0.17,0.03,-0.03,-0.02,0.17,0.02
0.197,-0.17,0.03,-0.03,-0.03,0.17,0.02
0.199,-0.23,0.04,-0.07,-0.03,0.17,0.02
0.2,-0.23,0.04,-0.07,-0.03,0.17,0.03
0.201,-0.23,0.04,-0.07,-0.03,0.17,0.04
0.204,-0.23,0.04,-0.07,-0.04,0.17,0.05
0.204,-0.23,0.05,-0.09,-0.04,0.17,0.05
0.205,-0.23,0.05,-0.09,-0.04,0.17,0.05
0.207,-0.23,0.05,-0.09,-0.05,0.16,0.06
0.207,-0.23,0.04,-0.14,-0.05,0.16,0.06
0.209,-0.23,0.04,-0.14,-0.06,0.16,0.06
0.211,-0.23,0.04,-0.14,-0.06,0.15,0.07
0.212,-0.22,0.04,-0.18,-0.06,0.15,0.07
0.213,-0.22,0.04,-0.18,-0.07,0.15,0.08
0.216,-0.22,0.04,-0.18,-0.08,0.14,0.08
0.216,-0.21,0.05,-0.21,-0.08,0.14,0.08
0.217,-0.21,0.05,-0.21,-0.08,0.14,0.09
0.22,-0.21,0.05,-0.21,-0.09,0.13,0.10
0.22,-0.20,0.02,-0.25,-0.09,0.13,0.10
0.221,-0.20,0.02,-0.25,-0.10,0.13,0.10
0.224,-0.20,0.02,-0.25,-0.11,0.12,0.10
0.226,-0.17,0.02,-0.28,-0.11,0.12,0.10
0.226,-0.17,0.02,-0.28,-0.11,0.11,0.11
0.227,-0.17,0.02,-0.28,-0.12,0.11,0.11
0.228,-0.12,0.03,-0.29,-0.12,0.11,0.11
0.23,-0.12,0.03,-0.29,-0.13,0.11,0.11
0.232,-0.12,0.03,-0.29,-0.14,0.10,0.11
0.233,-0.09,0.03,-0.28,-0.14,0.10,0.11
0.233,-0.09,0.03,-0.28,-0.15,0.09,0.11
0.236,-0.09,0.03,-0.28,-0.16,0.09,0.11
0.236,-0.06,0.04,-0.28,-0.16,0.09,0.11
0.237,-0.06,0.04,-0.28,-0.17,0.09,0.11
0.239,-0.06,0.04,-0.28,-0.17,0.08,0.11
0.24,-0.04,0.03,-0.25,-0.17,0.08,0.11
0.241,-0.04,0.03,-0.25,-0.18,0.08,0.11
0.244,-0.04,0.03,-0.25,-0.19,0.08,0.11
0.244,-0.01,0.00,-0.24,-0.19,0.08,0.11
0.245,-0.01,0.00,-0.24,-0.19,0.08,0.11
0.249,-0.01,0.00,-0.24,-0.20,0.07,0.11
0.249,-0.03,-0.01,-0.22,-0.20,0.07,0.11
0.25,-0.03,-0.01,-0.22,-0.21,0.07,0.11
0.251,-0.03,-0.01,-0.22,-0.21,0.07,0.11
0.252,-0.02,-0.02,-0.20,-0.21,0.07,0.11
0.253,-0.02,-0.02,-0.20,-0.22,0.06,0.10
0.256,-0.02,-0.02,-0.20,-0.22,0.06,0.10
0.256,-0.03,-0.03,-0.20,-0.22,0.06,0.10
0.257,-0.03,-0.03,-0.20,-0.23,0.05,0.10
0.259,-0.03,-0.03,-0.20,-0.23,0.05,0.10
0.26,-0.01,-0.01,-0.16,-0.23,0.05,0.10
0.261,-0.01,-0.01,-0.16,-0.23,0.05,0.09
0.263,-0.01,-0.01,-0.16,-0.24,0.04,0.09
0.264,-0.04,-0.03,-0.14,-0.24,0.04,0.09
0.275,-0.04,-0.03,-0.14,-0.24,0.04,0.09
0.276,-0.04,-0.03,-0.14,-0.24,0.04,0.09
0.276,-0.05,-0.02,-0.11,-0.24,0.04,0.09
0.277,-0.05,-0.02,-0.11,-0.24,0.04,0.09
0.277,-0.05,-0.02,-0.11,-0.24,0.04,0.09
0.277,-0.07,-0.03,-0.06,-0.24,0.04,0.09
0.277,-0.07,-0.03,-0.06,-0.24,0.05,0.09
0.278,-0.07,-0.03,-0.06,-0.24,0.04,0.08
0.278,-0.08,-0.03,-0.03,-0.24,0.04,0.08
0.278,-0.08,-0.03,-0.03,-0.24,0.05,0.08
0.279,-0.08,-0.03,-0.03,-0.24,0.05,0.09
0.279,-0.08,-0.03,0.01,-0.24,0.05,0.09
0.282,-0.08,-0.03,0.01,-0.24,0.05,0.09
0.284,-0.08,-0.03,0.01,-0.24,0.06,0.09
0.284,-0.08,-0.02,0.05,-0.24,0.06,0.09
0.285,-0.08,-0.02,0.05,-0.24,0.06,0.09
0.288,-0.08,-0.02,0.05,-0.24,0.07,0.09
0.289,-0.07,-0.02,0.05,-0.24,0.07,0.09
0.289,-0.07,-0.02,0.05,-0.23,0.07,0.09
0.291,-0.07,-0.02,0.05,-0.23,0.08,0.09
0.292,-0.05,0.00,0.08,-0.23,0.08,0.09
0.293,-0.05,0.00,0.08,-0.23,0.08,0.09
0.295,-0.05,0.00,0.08,-0.23,0.08,0.09
0.295,-0.05,-0.01,0.08,-0.23,0.08,0.09
0.297,-0.05,-0.01,0.08,-0.22,0.09,0.09
0.299,-0.05,-0.01,0.08,-0.22,0.09,0.10
0.3,-0.04,0.02,0.10,-0.22,0.09,0.10
0.301,-0.04,0.02,0.10,-0.22,0.10,0.10
0.303,-0.04,0.02,0.10,-0.21,0.10,0.10
0.304,-0.03,-0.00,0.13,-0.21,0.10,0.10
0.305,-0.03,-0.00,0.13,-0.20,0.10,0.10
0.307,-0.03,-0.00,0.13,-0.20,0.10,0.10
0.307,-0.02,-0.00,0.14,-0.20,0.10,0.10
0.309,-0.02,-0.00,0.14,-0.20,0.10,0.10
0.311,-0.02,-0.00,0.14,-0.19,0.10,0.10
0.311,0.01,0.01,0.16,-0.19,0.10,0.10
0.313,0.01,0.01,0.16,-0.19,0.10,0.10
0.315,0.01,0.01,0.16,-0.18,0.10,0.10
0.316,0.06,-0.00,0.20,-0.18,0.10,0.10
0.317,0.06,-0.00,0.20,-0.17,0.10,0.11
0.319,0.06,-0.00,0.20,-0.17,0.10,0.10
0.32,0.07,-0.03,0.20,-0.17,0.10,0.10
0.321,0.07,-0.03,0.20,-0.16,0.10,0.10
0.323,0.10,-0.05,0.22,-0.16,0.10,0.10
0.324,0.10,-0.05,0.22,-0.16,0.10,0.10
0.325,0.10,-0.05,0.22,-0.15,0.10,0.10
0.327,0.10,-0.05,0.22,-0.15,0.10,0.10
0.327,0.12,-0.05,0.22,-0.15,0.10,0.10
0.329,0.12,-0.05,0.22,-0.14,0.10,0.10
0.332,0.12,-0.05,0.22,-0.14,0.10,0.10
0.332,0.14,-0.08,0.21,-0.14,0.10,0.10
0.333,0.14,-0.08,0.21,-0.14,0.09,0.09
0.335,0.14,-0.08,0.21,-0.13,0.09,0.09
0.335,0.15,-0.08,0.20,-0.13,0.09,0.09
0.337,0.15,-0.08,0.20,-0.13,0.08,0.09
0.339,0.15,-0.08,0.20,-0.12,0.08,0.09
0.339,0.16,-0.09,0.18,-0.12,0.08,0.09
0.341,0.16,-0.09,0.18,-0.12,0.07,0.08
0.343,0.16,-0.09,0.18,-0.12,0.07,0.08
0.343,0.15,-0.10,0.16,-0.12,0.07,0.08
0.345,0.15,-0.10,0.16,-0.12,0.07,0.08
0.347,0.15,-0.10,0.16,-0.11,0.07,0.08
0.347,0.13,-0.09,0.13,-0.11,0.07,0.08
0.349,0.13,-0.09,0.13,-0.11,0.07,0.08
0.351,0.13,-0.09,0.13,-0.11,0.06,0.07
0.351,0.08,-0.06,0.09,-0.11,0.06,0.07
0.353,0.08,-0.06,0.09,-0.11,0.06,0.07
0.355,0.08,-0.06,0.09,-0.11,0.06,0.07
0.355,0.05,-0.06,0.04,-0.11,0.06,0.07
0.358,0.05,-0.06,0.04,-0.11,0.06,0.07
0.359,0.05,-0.06,0.04,-0.12,0.06,0.07
0.359,0.01,-0.04,-0.01,-0.12,0.06,0.07
0.361,0.01,-0.04,-0.01,-0.12,0.06,0.07
0.363,0.01,-0.04,-0.01,-0.12,0.06,0.07
0.364,-0.02,-0.04,-0.03,-0.12,0.06,0.07
0.372,-0.02,-0.04,-0.03,-0.13,0.07,0.07
0.373,-0.02,-0.04,-0.03,-0.13,0.07,0.07
0.373,-0.07,-0.02,-0.05,-0.13,0.07,0.07
0.373,-0.07,-0.02,-0.05,-0.14,0.07,0.07
0.374,-0.07,-0.02,-0.05,-0.14,0.07,0.08
0.374,-0.09,-0.01,-0.07,-0.14,0.07,0.08
0.374,-0.09,-0.01,-0.07,-0.14,0.07,0.08
0.375,-0.09,-0.01,-0.07,-0.14,0.07,0.08
0.375,-0.11,0.03,-0.08,-0.14,0.07,0.08
0.377,-0.11,0.03,-0.08,-0.15,0.07,0.08
0.379,-0.11,0.03,-0.08,-0.15,0.07,0.09
0.379,-0.15,0.05,-0.10,-0.15,0.07,0.09
0.381,-0.15,0.05,-0.10,-0.16,0.07,0.09
0.383,-0.15,0.05,-0.10,-0.16,0.08,0.09
0.384,-0.16,0.06,-0.10,-0.16,0.08,0.09
0.385,-0.16,0.06,-0.10,-0.17,0.08,0.10
0.387,-0.16,0.06,-0.10,-0.17,0.08,0.10
0.387,-0.18,0.07,-0.10,-0.17,0.08,0.10
0.388,-0.18,0.07,-0.10,-0.17,0.08,0.10
0.391,-0.18,0.07,-0.10,-0.17,0.08,0.11
0.391,-0.16,0.06,-0.08,-0.17,0.08,0.11
0.392,-0.16,0.06,-0.08,-0.18,0.09,0.11
0.395,-0.16,0.06,-0.08,-0.18,0.10,0.11
0.395,-0.12,0.09,-0.08,-0.18,0.10,0.11
0.397,-0.12,0.09,-0.08,-0.19,0.10,0.11
0.399,-0.12,0.09,-0.08,-0.19,0.11,0.12
0.399,-0.06,0.10,-0.05,-0.19,0.11,0.12
0.4,-0.06,0.10,-0.05,-0.19,0.12,0.12
0.403,-0.06,0.10,-0.05,-0.19,0.13,0.12
0.403,-0.04,0.10,-0.01,-0.19,0.13,0.12
0.404,-0.04,0.10,-0.01,-0.19,0.13,0.12
0.407,-0.04,0.10,-0.01,-0.19,0.13,0.12
0.407,-0.06,0.09,0.02,-0.19,0.13,0.12
0.408,-0.06,0.09,0.02,-0.19,0.13,0.13
0.411,-0.06,0.09,0.02,-0.19,0.13,0.13
0.411,-0.07,0.07,0.04,-0.19,0.13,0.13
0.412,-0.07,0.07,0.04,-0.19,0.13,0.13
0.415,-0.07,0.07,0.04,-0.19,0.13,0.13
0.416,-0.11,0.06,0.07,-0.19,0.13,0.13
0.417,-0.11,0.06,0.07,-0.19,0.13,0.14
0.419,-0.11,0.06,0.07,-0.19,0.12,0.14
0.419,-0.13,0.06,0.07,-0.19,0.12,0.14
0.42,-0.13,0.06,0.07,-0.19,0.12,0.14
0.423,-0.13,0.06,0.07,-0.19,0.12,0.14
0.423,-0.12,0.04,0.10,-0.19,0.12,0.14
0.424,-0.12,0.04,0.10,-0.18,0.11,0.14
0.427,-0.12,0.04,0.10,-0.18,0.11,0.15
0.427,-0.10,0.06,0.12,-0.18,0.11,0.15
0.428,-0.10,0.06,0.12,-0.18,0.11,0.15
0.431,-0.10,0.06,0.12,-0.18,0.10,0.15
0.431,-0.10,0.06,0.12,-0.18,0.10,0.15
0.433,-0.10,0.06,0.12,-0.17,0.10,0.15
0.435,-0.10,0.06,0.12,-0.17,0.10,0.15
0.435,-0.10,0.07,0.11,-0.17,0.10,0.15
0.436,-0.10,0.07,0.11,-0.17,0.09,0.16
0.439,-0.10,0.07,0.11,-0.17,0.09,0.16
0.439,-0.12,0.05,0.11,-0.17,0.09,0.16
0.44,-0.12,0.05,0.11,-0.17,0.09,0.16
0.443,-0.12,0.05,0.11,-0.16,0.08,0.17
0.443,-0.13,0.05,0.11,-0.16,0.08,0.17
0.444,-0.13,0.05,0.11,-0.16,0.08,0.17
0.447,-0.13,0.05,0.11,-0.16,0.08,0.17
0.447,-0.13,0.04,0.11,-0.16,0.08,0.17
0.449,-0.13,0.04,0.11,-0.16,0.08,0.17
0.451,-0.13,0.04,0.11,-0.15,0.07,0.18
0.451,-0.13,0.06,0.11,-0.15,0.07,0.18
0.452,-0.13,0.06,0.11,-0.15,0.07,0.18
0.455,-0.13,0.06,0.11,-0.15,0.07,0.18
0.455,-0.12,0.05,0.11,-0.15,0.07,0.18
0.456,-0.12,0.05,0.11,-0.14,0.07,0.19
0.458,-0.12,0.05,0.11,-0.14,0.07,0.19
0.459,-0.10,0.05,0.11,-0.14,0.07,0.19
0.46,-0.10,0.05,0.11,-0.14,0.07,0.19
0.463,-0.10,0.05,0.11,-0.13,0.07,0.19
0.463,-0.08,0.06,0.12,-0.13,0.07,0.19
0.472,-0.08,0.06,0.12,-0.13,0.07,0.20
0.473,-0.08,0.06,0.12,-0.13,0.07,0.20
0.473,-0.07,0.05,0.14,-0.13,0.07,0.20
0.473,-0.07,0.05,0.14,-0.12,0.07,0.20
0.474,-0.07,0.05,0.14,-0.12,0.07,0.20
0.474,-0.08,0.07,0.14,-0.12,0.07,0.20
0.474,-0.08,0.07,0.14,-0.11,0.07,0.20
0.475,-0.08,0.07,0.14,-0.11,0.07,0.20
0.475,-0.08,0.06,0.14,-0.11,0.07,0.20
0.476,-0.08,0.06,0.14,-0.10,0.06,0.21
0.479,-0.08,0.06,0.14,-0.10,0.06,0.21
0.479,-0.06,0.06,0.15,-0.10,0.06,0.21
0.48,-0.06,0.06,0.15,-0.10,0.06,0.21
0.483,-0.06,0.06,0.15,-0.09,0.06,0.21
0.484,-0.07,0.06,0.17,-0.09,0.06,0.21
0.484,-0.07,0.06,0.17,-0.09,0.05,0.21
0.487,-0.07,0.06,0.17,-0.08,0.05,0.22
0.487,-0.06,0.06,0.18,-0.08,0.05,0.22
0.488,-0.06,0.06,0.18,-0.08,0.06,0.22
0.491,-0.06,0.06,0.18,-0.08,0.05,0.22
0.491,-0.07,0.04,0.19,-0.08,0.05,0.22
0.492,-0.07,0.04,0.19,-0.07,0.05,0.23
0.494,-0.07,0.04,0.19,-0.07,0.05,0.22
0.495,-0.08,0.03,0.21,-0.07,0.05,0.22
0.496,-0.08,0.03,0.21,-0.07,0.05,0.23
0.498,-0.08,0.03,0.21,-0.07,0.05,0.23
0.499,-0.07,0.03,0.19,-0.07,0.05,0.23
0.5,-0.07,0.03,0.19,-0.06,0.05,0.23
0.503,-0.07,0.03,0.19,-0.06,0.05,0.24
0.503,-0.09,0.02,0.18,-0.06,0.05,0.24
0.504,-0.09,0.02,0.18,-0.06,0.05,0.24
0.506,-0.09,0.02,0.18,-0.06,0.04,0.24
0.507,-0.09,0.03,0.14,-0.06,0.04,0.24
0.508,-0.09,0.03,0.14,-0.06,0.04,0.24
0.51,-0.09,0.03,0.14,-0.06,0.04,0.24
0.511,-0.08,0.00,0.12,-0.06,0.04,0.24
0.512,-0.08,0.00,0.12,-0.06,0.04,0.25
0.515,-0.08,0.00,0.12,-0.06,0.04,0.24
0.516,-0.05,0.00,0.11,-0.06,0.04,0.24
0.517,-0.05,0.00,0.11,-0.06,0.04,0.24
0.519,-0.05,0.00,0.11,-0.06,0.04,0.24
0.519,-0.04,-0.01,0.10,-0.06,0.04,0.24
0.52,-0.04,-0.01,0.10,-0.06,0.04,0.24
0.522,-0.04,-0.01,0.10,-0.06,0.04,0.25
0.523,-0.02,-0.00,0.08,-0.06,0.04,0.25
0.524,-0.02,-0.00,0.08,-0.06,0.04,0.24
0.526,-0.02,-0.00,0.08,-0.06,0.04,0.25
0.527,-0.01,-0.00,0.05,-0.06,0.04,0.25
0.528,-0.01,-0.00,0.05,-0.06,0.05,0.24
0.53,-0.01,-0.00,0.05,-0.07,0.05,0.24
0.531,-0.00,-0.00,0.04,-0.07,0.05,0.24
0.532,-0.00,-0.00,0.04,-0.07,0.05,0.25
0.534,-0.00,-0.00,0.04,-0.07,0.05,0.24
0.535,-0.00,-0.01,0.02,-0.07,0.05,0.24
0.536,-0.00,-0.01,0.02,-0.07,0.06,0.24
0.538,-0.00,-0.01,0.02,-0.07,0.06,0.24
0.539,0.01,-0.01,-0.00,-0.07,0.06,0.24
0.54,0.01,-0.01,-0.00,-0.08,0.06,0.24
0.542,0.01,-0.01,-0.00,-0.07,0.06,0.24
0.543,0.01,-0.01,-0.01,-0.07,0.06,0.24
0.544,0.01,-0.01,-0.01,-0.07,0.06,0.24
0.546,0.01,-0.01,-0.01,-0.08,0.06,0.24
0.547,0.03,-0.01,-0.03,-0.08,0.06,0.24
0.549,0.03,-0.01,-0.03,-0.08,0.06,0.24
0.55,0.03,-0.01,-0.03,-0.08,0.06,0.24
0.551,0.04,-0.02,-0.03,-0.08,0.06,0.24
0.552,0.04,-0.02,-0.03,-0.08,0.06,0.24
0.554,0.04,-0.02,-0.03,-0.08,0.06,0.24
0.555,0.05,-0.01,-0.04,-0.08,0.06,0.24
0.556,0.05,-0.01,-0.04,-0.08,0.06,0.24
0.558,0.05,-0.01,-0.04,-0.08,0.06,0.24
0.559,0.07,-0.02,-0.04,-0.08,0.06,0.24
0.56,0.07,-0.02,-0.04,-0.08,0.06,0.24
0.562,0.07,-0.02,-0.04,-0.08,0.06,0.24
0.563,0.10,-0.02,-0.05,-0.08,0.06,0.24
0.564,0.10,-0.02,-0.05,-0.08,0.05,0.23
0.572,0.10,-0.02,-0.05,-0.08,0.06,0.23
0.573,0.13,-0.01,-0.05,-0.08,0.06,0.23
0.573,0.13,-0.01,-0.05,-0.08,0.05,0.23
0.573,0.13,-0.01,-0.05,-0.09,0.05,0.23
0.574,0.15,-0.01,-0.06,-0.09,0.05,0.23
0.574,0.15,-0.01,-0.06,-0.08,0.05,0.23
