
time,ax,ay,az,wx,wy,wz
21.701,-0.01,-0.05,-0.01,-0.01,0.00,-0.01
21.702,-0.01,-0.05,-0.01,-0.01,0.01,-0.01
21.705,-0.00,-0.05,0.00,-0.01,0.01,-0.01
21.705,-0.00,-0.05,0.00,-0.01,0.01,-0.01
21.706,-0.00,-0.05,0.00,-0.01,0.01,-0.01
21.709,-0.00,-0.05,0.00,-0.01,0.01,-0.01
21.709,-0.00,-0.07,0.00,-0.01,0.01,-0.01
21.714,-0.00,-0.07,0.00,-0.01,0.01,-0.01
21.714,-0.02,-0.07,-0.00,-0.01,0.01,-0.01
21.714,-0.02,-0.07,-0.00,-0.01,0.01,-0.01
21.718,-0.02,-0.07,-0.00,-0.01,0.01,-0.01
21.718,-0.02,-0.09,-0.00,-0.01,0.01,-0.01
21.718,-0.02,-0.09,-0.00,-0.01,0.01,-0.01
21.722,-0.01,-0.09,0.00,-0.01,0.01,-0.01
21.722,-0.01,-0.09,0.00,-0.01,0.01,-0.01
21.726,-0.01,-0.11,-0.01,-0.01,0.01,-0.01
21.726,-0.01,-0.11,-0.01,-0.01,0.01,-0.01
21.726,-0.01,-0.11,-0.01,-0.01,0.01,-0.01
21.729,-0.01,-0.11,-0.01,-0.01,0.01,-0.01
21.73,-0.03,-0.11,-0.00,-0.01,0.01,-0.01
21.734,-0.03,-0.11,-0.00,-0.01,0.01,-0.01
21.734,-0.01,-0.09,0.02,-0.01,0.01,-0.01
21.734,-0.01,-0.09,0.02,-0.01,0.01,-0.01
21.736,-0.01,-0.09,0.02,-0.01,0.01,-0.01
21.737,0.00,-0.10,-0.01,-0.01,0.01,-0.01
21.738,0.00,-0.10,-0.01,-0.01,0.01,-0.01
21.74,0.01,-0.09,0.01,-0.01,0.01,-0.01
21.742,0.01,-0.09,0.01,-0.01,0.01,-0.01
21.745,0.01,-0.09,0.01,-0.01,0.01,-0.01
21.745,-0.01,-0.11,0.01,-0.01,0.01,-0.01
21.749,-0.01,-0.11,0.01,-0.01,0.01,-0.01
21.749,0.01,-0.09,0.01,-0.01,0.01,-0.01
21.75,0.01,-0.09,0.01,-0.01,0.01,-0.01
21.752,0.01,-0.09,0.01,-0.01,0.00,-0.01
21.753,0.00,-0.07,0.02,-0.01,0.00,-0.01
21.756,0.00,-0.07,0.02,-0.01,0.01,-0.01
21.756,0.00,-0.07,0.02,-0.01,0.01,-0.01
21.756,-0.01,-0.06,-0.01,-0.01,0.01,-0.01
21.76,-0.01,-0.06,-0.01,-0.00,0.00,-0.01
21.761,0.02,-0.06,0.02,-0.00,0.00,-0.01
21.765,0.02,-0.06,0.02,-0.00,0.00,-0.01
21.765,0.01,-0.04,0.01,-0.00,0.00,-0.01
21.765,0.01,-0.04,0.01,-0.00,0.00,-0.01
21.768,0.01,-0.04,0.01,-0.00,0.00,-0.01
21.768,0.01,-0.04,0.01,-0.00,0.00,-0.01
21.768,0.03,-0.06,0.01,-0.00,0.00,-0.01
21.772,0.03,-0.06,0.01,0.00,0.00,-0.00
21.772,0.05,-0.05,0.00,0.00,0.00,-0.00
21.776,0.05,-0.05,0.00,0.00,0.00,-0.00
21.776,0.05,-0.07,0.02,0.00,0.00,-0.00
21.776,0.05,-0.07,0.02,0.00,0.00,-0.00
21.781,0.05,-0.07,0.02,0.01,0.00,-0.00
21.782,0.06,-0.07,-0.01,0.01,0.00,-0.00
21.785,0.06,-0.07,-0.01,0.01,0.00,-0.00
21.785,0.03,-0.07,-0.01,0.01,0.00,-0.00
21.786,0.03,-0.07,-0.01,0.01,-0.00,-0.00
21.79,0.03,-0.07,-0.01,0.01,0.00,-0.00
21.79,0.06,-0.06,0.00,0.01,0.00,-0.00
21.79,0.06,-0.06,0.00,0.01,-0.00,-0.00
21.793,0.06,-0.06,0.00,0.01,0.00,-0.00
21.793,0.05,-0.06,-0.02,0.01,0.00,-0.00
21.799,0.05,-0.06,-0.02,0.01,-0.00,-0.00
21.799,0.05,-0.06,-0.02,0.01,-0.00,-0.00
21.8,0.06,-0.10,-0.02,0.01,-0.00,-0.00
21.8,0.06,-0.10,-0.02,0.01,-0.00,-0.00
21.802,0.04,-0.11,-0.03,0.01,-0.00,-0.00
21.805,0.04,-0.11,-0.03,0.02,-0.00,-0.00
21.806,0.04,-0.11,-0.02,0.02,-0.00,-0.00
21.806,0.04,-0.11,-0.02,0.02,-0.00,-0.00
21.808,0.04,-0.11,-0.02,0.02,-0.00,-0.00
21.808,0.04,-0.11,-0.02,0.02,-0.00,-0.00
21.808,0.05,-0.11,-0.03,0.02,-0.00,-0.00
21.813,0.05,-0.11,-0.03,0.02,-0.00,0.00
21.814,0.04,-0.11,-0.03,0.02,-0.00,0.00
21.816,0.04,-0.11,-0.03,0.02,-0.00,0.00
21.816,0.04,-0.11,-0.03,0.02,-0.01,0.00
21.816,0.05,-0.12,-0.03,0.02,-0.01,0.00
21.819,0.05,-0.12,-0.03,0.02,-0.00,0.00
21.82,0.02,-0.13,-0.05,0.02,-0.00,0.00
21.823,0.02,-0.13,-0.05,0.02,-0.01,0.00
21.824,0.02,-0.13,-0.05,0.02,-0.00,0.00
21.824,0.03,-0.12,-0.05,0.02,-0.00,0.00
21.828,0.03,-0.12,-0.05,0.02,-0.00,0.00
21.832,0.05,-0.11,-0.05,0.02,-0.00,0.00
21.833,0.05,-0.11,-0.05,0.03,-0.00,0.00
21.833,0.03,-0.11,-0.06,0.03,-0.00,0.00
21.833,0.03,-0.11,-0.06,0.03,-0.00,0.00
21.855,0.03,-0.11,-0.06,0.02,-0.00,0.00
21.855,0.06,-0.08,-0.06,0.02,-0.00,0.00
21.855,0.06,-0.08,-0.06,0.03,-0.00,0.00
21.856,0.06,-0.08,-0.06,0.03,-0.00,0.00
21.856,0.06,-0.09,-0.03,0.03,-0.00,0.00
21.856,0.06,-0.09,-0.03,0.03,-0.00,0.00
21.856,0.06,-0.09,-0.05,0.03,-0.00,0.00
21.856,0.06,-0.09,-0.05,0.03,0.00,0.00
21.857,0.07,-0.06,-0.02,0.03,0.00,0.00
21.858,0.07,-0.06,-0.02,0.03,-0.00,0.00
21.858,0.07,-0.06,-0.02,0.03,0.00,0.00
21.858,0.07,-0.06,-0.02,0.03,-0.00,0.00
21.858,0.09,-0.06,-0.04,0.03,-0.00,0.00
21.858,0.09,-0.06,-0.04,0.03,-0.00,0.00
21.858,0.09,-0.06,-0.04,0.03,-0.00,0.00
21.859,0.10,-0.04,-0.05,0.03,-0.00,0.00
21.859,0.10,-0.04,-0.05,0.03,-0.00,-0.00
21.861,0.14,-0.08,-0.03,0.03,-0.00,-0.00
21.863,0.14,-0.08,-0.03,0.03,-0.00,-0.00
21.864,0.12,-0.07,-0.02,0.03,-0.00,-0.00
21.864,0.12,-0.07,-0.02,0.03,0.00,-0.00
21.867,0.12,-0.07,-0.02,0.03,-0.00,-0.00
21.868,0.12,-0.07,-0.02,0.03,0.00,-0.01
21.868,0.11,-0.05,-0.02,0.03,0.00,-0.01
21.872,0.11,-0.05,-0.02,0.03,0.00,-0.01
21.872,0.11,-0.07,-0.02,0.03,0.00,-0.01
21.879,0.11,-0.07,-0.02,0.03,0.00,-0.01
21.879,0.11,-0.07,-0.02,0.03,0.01,-0.01
21.879,0.12,-0.04,-0.02,0.03,0.01,-0.01
21.88,0.12,-0.06,-0.02,0.03,0.01,-0.01
21.883,0.12,-0.06,-0.02,0.03,0.01,-0.01
21.883,0.12,-0.06,-0.02,0.03,0.01,-0.01
21.884,0.12,-0.06,-0.02,0.03,0.01,-0.01
21.884,0.14,-0.01,-0.02,0.03,0.01,-0.01
21.887,0.14,-0.01,-0.02,0.03,0.01,-0.01
21.888,0.14,-0.01,-0.02,0.03,0.02,-0.02
21.888,0.13,-0.05,-0.04,0.03,0.02,-0.02
21.892,0.13,-0.05,-0.04,0.03,0.02,-0.02
21.892,0.14,-0.03,-0.05,0.03,0.02,-0.02
21.896,0.14,-0.03,-0.05,0.03,0.02,-0.02
21.896,0.11,-0.03,-0.06,0.03,0.02,-0.02
21.896,0.11,-0.03,-0.06,0.03,0.02,-0.02
21.899,0.11,-0.03,-0.06,0.02,0.02,-0.02
21.899,0.08,0.00,-0.07,0.02,0.02,-0.02
21.903,0.08,0.00,-0.07,0.02,0.02,-0.02
21.903,0.08,0.00,-0.07,0.02,0.02,-0.02
21.903,0.09,0.00,-0.07,0.02,0.02,-0.02
21.907,0.09,0.00,-0.07,0.02,0.03,-0.02
21.907,0.06,-0.01,-0.07,0.02,0.03,-0.02
21.909,0.06,-0.01,-0.07,0.02,0.03,-0.02
21.912,0.06,-0.01,-0.07,0.02,0.03,-0.02
21.913,0.03,-0.02,-0.06,0.02,0.03,-0.02
21.915,0.03,-0.02,-0.06,0.02,0.03,-0.02
21.916,0.03,-0.02,-0.06,0.02,0.03,-0.02
21.916,0.02,-0.00,-0.06,0.02,0.03,-0.02
21.919,0.02,-0.00,-0.06,0.02,0.03,-0.02
21.92,0.02,0.02,-0.06,0.02,0.03,-0.02
21.923,0.02,0.02,-0.06,0.02,0.03,-0.02
21.923,0.02,0.02,-0.06,0.02,0.03,-0.02
21.924,-0.00,-0.00,-0.03,0.02,0.03,-0.02
21.927,-0.00,-0.00,-0.03,0.02,0.03,-0.02
21.928,-0.02,0.01,-0.03,0.02,0.03,-0.02
21.928,-0.02,0.01,-0.03,0.02,0.03,-0.02
21.932,-0.02,0.01,-0.03,0.02,0.03,-0.02
21.933,-0.02,0.03,-0.00,0.02,0.03,-0.02
21.935,-0.02,0.03,-0.00,0.02,0.03,-0.02
21.936,-0.02,0.03,-0.00,0.02,0.03,-0.02
21.936,-0.03,0.05,0.01,0.02,0.03,-0.02
21.938,-0.03,0.05,0.01,0.02,0.03,-0.02
21.94,-0.03,0.04,0.00,0.02,0.03,-0.02
21.942,-0.03,0.04,0.00,0.01,0.03,-0.02
21.945,-0.01,0.04,0.00,0.01,0.03,-0.02
21.945,-0.01,0.04,0.00,0.01,0.03,-0.02
21.948,-0.01,0.04,0.00,0.01,0.03,-0.02
21.948,-0.04,0.04,-0.00,0.01,0.03,-0.02
21.949,-0.04,0.04,-0.00,0.01,0.04,-0.02
21.952,-0.04,0.04,-0.00,0.01,0.04,-0.03
21.953,-0.00,0.06,0.02,0.01,0.04,-0.03
21.956,-0.00,0.06,0.02,0.01,0.04,-0.03
21.956,-0.01,0.08,0.02,0.01,0.04,-0.03
21.956,-0.01,0.08,0.02,0.00,0.04,-0.03
21.96,-0.01,0.08,0.02,0.01,0.04,-0.03
21.96,-0.02,0.06,0.03,0.01,0.04,-0.03
21.963,-0.02,0.06,0.03,0.00,0.05,-0.03
21.964,-0.03,0.10,0.05,0.00,0.05,-0.03
21.965,-0.03,0.10,0.05,0.00,0.05,-0.04
21.968,-0.03,0.10,0.05,0.00,0.05,-0.04
21.969,-0.01,0.07,0.08,0.00,0.05,-0.04
21.969,-0.01,0.07,0.08,0.00,0.05,-0.04
21.972,-0.01,0.07,0.08,0.00,0.04,-0.04
21.973,0.01,0.05,0.08,0.00,0.04,-0.04
21.976,0.01,0.05,0.08,0.00,0.04,-0.04
21.976,-0.03,0.06,0.08,0.00,0.04,-0.04
21.976,-0.03,0.06,0.08,0.01,0.04,-0.04
21.981,-0.02,0.04,0.08,0.01,0.04,-0.04
21.981,-0.02,0.04,0.08,0.01,0.04,-0.04
21.985,-0.02,0.04,0.08,0.01,0.04,-0.04
21.985,-0.02,0.04,0.08,0.01,0.03,-0.04
21.986,-0.06,0.07,0.07,0.01,0.03,-0.04
21.989,-0.06,0.07,0.07,0.01,0.03,-0.04
22.011,-0.03,0.09,0.03,0.01,0.03,-0.04
22.011,-0.03,0.09,0.03,0.01,0.03,-0.04
22.011,-0.03,0.09,0.03,0.00,0.03,-0.04
22.012,-0.07,0.09,0.02,0.00,0.03,-0.04
22.012,-0.07,0.09,0.02,0.00,0.03,-0.04
22.012,-0.08,0.12,0.03,0.00,0.03,-0.04
22.013,-0.08,0.12,0.03,-0.00,0.03,-0.04
22.013,-0.08,0.12,0.03,-0.00,0.03,-0.04
22.013,-0.10,0.16,0.01,-0.00,0.03,-0.04
22.014,-0.10,0.16,0.01,-0.00,0.04,-0.04
22.014,-0.08,0.19,0.05,-0.00,0.04,-0.04
22.014,-0.08,0.19,0.05,-0.01,0.04,-0.04
22.014,-0.08,0.19,0.05,-0.01,0.04,-0.04
22.015,-0.10,0.21,0.08,-0.01,0.04,-0.04
22.015,-0.10,0.21,0.08,-0.01,0.04,-0.03
22.015,-0.11,0.17,0.09,-0.01,0.04,-0.03
22.016,-0.11,0.17,0.09,-0.01,0.05,-0.03
22.016,-0.11,0.17,0.09,-0.01,0.05,-0.03
22.016,-0.11,0.17,0.09,-0.01,0.05,-0.03
22.017,-0.13,0.18,0.11,-0.01,0.05,-0.03
22.02,-0.13,0.18,0.11,-0.01,0.05,-0.03
22.02,-0.12,0.20,0.15,-0.01,0.05,-0.03
22.024,-0.12,0.20,0.15,-0.01,0.06,-0.03
22.024,-0.13,0.18,0.14,-0.01,0.06,-0.03
22.025,-0.13,0.18,0.14,-0.01,0.06,-0.03
22.027,-0.13,0.18,0.14,-0.01,0.06,-0.03
22.028,-0.13,0.16,0.13,-0.01,0.06,-0.03
22.028,-0.13,0.16,0.13,-0.01,0.06,-0.03
22.031,-0.13,0.16,0.13,-0.01,0.06,-0.03
22.033,-0.13,0.13,0.13,-0.01,0.06,-0.03
22.035,-0.13,0.13,0.13,-0.01,0.06,-0.03
22.036,-0.15,0.13,0.10,-0.01,0.06,-0.03
22.036,-0.15,0.13,0.10,-0.01,0.05,-0.03
22.039,-0.15,0.13,0.10,-0.01,0.05,-0.03
22.039,-0.13,0.11,0.10,-0.01,0.05,-0.03
22.043,-0.13,0.11,0.10,-0.01,0.05,-0.03
22.044,-0.13,0.10,0.11,-0.01,0.05,-0.03
22.044,-0.13,0.10,0.11,-0.01,0.05,-0.03
22.047,-0.13,0.10,0.11,-0.01,0.05,-0.03
22.048,-0.13,0.08,0.08,-0.01,0.05,-0.03
22.048,-0.13,0.08,0.08,-0.01,0.05,-0.03
22.052,-0.15,0.09,0.07,-0.01,0.05,-0.03
22.052,-0.15,0.09,0.07,-0.01,0.05,-0.03
22.056,-0.15,0.09,0.07,-0.01,0.05,-0.03
22.056,-0.13,0.08,0.08,-0.01,0.05,-0.03
22.056,-0.13,0.08,0.08,-0.01,0.04,-0.03
22.059,-0.13,0.08,0.08,-0.01,0.04,-0.03
22.06,-0.12,0.08,0.09,-0.01,0.04,-0.03
22.063,-0.12,0.08,0.09,-0.01,0.04,-0.03
22.064,-0.12,0.08,0.09,-0.02,0.04,-0.03
22.064,-0.11,0.08,0.09,-0.02,0.04,-0.03
22.07,-0.11,0.08,0.09,-0.01,0.04,-0.03
22.07,-0.11,0.08,0.09,-0.01,0.04,-0.03
22.07,-0.10,0.06,0.12,-0.01,0.04,-0.03
22.073,-0.09,0.01,0.14,-0.01,0.04,-0.03
22.077,-0.07,0.00,0.15,-0.01,0.04,-0.03
22.083,-0.07,0.00,0.15,-0.02,0.04,-0.03
22.084,-0.05,0.02,0.15,-0.02,0.04,-0.03
22.084,-0.05,0.02,0.15,-0.01,0.04,-0.03
22.084,-0.05,0.02,0.15,-0.01,0.03,-0.04
22.085,-0.05,0.02,0.15,-0.01,0.03,-0.04
22.085,-0.05,0.02,0.15,-0.01,0.03,-0.04
22.086,-0.07,-0.00,0.14,-0.01,0.03,-0.04
22.086,-0.07,-0.00,0.14,-0.01,0.03,-0.04
22.094,-0.07,-0.00,0.14,-0.01,0.02,-0.04
22.094,-0.05,-0.01,0.13,-0.01,0.02,-0.04
22.094,-0.05,-0.01,0.13,-0.01,0.02,-0.04
22.095,-0.05,-0.01,0.13,-0.01,0.02,-0.05
22.103,-0.05,-0.01,0.13,-0.01,0.02,-0.05
22.104,-0.05,-0.01,0.13,-0.01,0.02,-0.05
22.104,-0.05,-0.01,0.13,-0.01,0.02,-0.05
22.104,-0.02,-0.05,0.12,-0.01,0.02,-0.05
22.105,-0.02,-0.05,0.12,-0.01,0.01,-0.05
22.105,-0.04,-0.04,0.09,-0.01,0.01,-0.05
22.105,-0.03,-0.02,0.06,-0.01,0.01,-0.05
22.105,-0.01,-0.04,0.04,-0.01,0.01,-0.05
22.106,-0.01,-0.04,0.04,-0.01,0.01,-0.05
22.107,-0.01,-0.04,0.04,-0.01,0.01,-0.06
22.107,-0.01,-0.04,0.04,-0.01,0.01,-0.06
22.108,0.01,-0.03,0.03,-0.01,0.01,-0.06
22.112,0.01,-0.03,0.03,-0.01,0.01,-0.06
22.112,-0.01,-0.03,0.02,-0.01,0.01,-0.06
22.116,-0.00,-0.01,-0.02,-0.01,0.01,-0.06
22.117,-0.00,-0.01,-0.02,-0.01,0.01,-0.06
22.117,-0.00,-0.01,-0.02,-0.02,0.01,-0.06
22.12,-0.00,-0.01,-0.02,-0.02,0.02,-0.06
22.121,-0.01,-0.02,-0.03,-0.02,0.02,-0.06
22.123,-0.01,-0.02,-0.03,-0.02,0.02,-0.06
22.124,-0.01,-0.02,-0.03,-0.02,0.02,-0.06
22.124,-0.03,-0.02,-0.08,-0.02,0.02,-0.06
22.127,-0.03,-0.02,-0.08,-0.02,0.02,-0.06
22.128,-0.03,-0.02,-0.08,-0.02,0.02,-0.06
22.128,-0.01,-0.01,-0.04,-0.02,0.02,-0.06
22.132,-0.01,-0.01,-0.04,-0.02,0.02,-0.06
22.134,-0.01,-0.03,-0.04,-0.02,0.02,-0.06
22.134,-0.01,-0.03,-0.04,-0.02,0.03,-0.06
22.136,-0.01,-0.03,-0.04,-0.03,0.03,-0.06
22.136,-0.00,-0.01,-0.04,-0.03,0.03,-0.06
22.138,-0.00,-0.01,-0.04,-0.03,0.02,-0.06
22.14,-0.01,-0.03,-0.02,-0.03,0.02,-0.06
22.162,-0.01,-0.03,-0.02,-0.03,0.03,-0.06
22.162,-0.03,-0.05,-0.03,-0.03,0.03,-0.06
22.163,-0.03,-0.05,-0.03,-0.03,0.03,-0.07
22.163,-0.03,-0.05,-0.03,-0.03,0.03,-0.07
22.163,-0.03,-0.05,-0.03,-0.03,0.03,-0.07
22.163,-0.01,-0.04,-0.02,-0.03,0.03,-0.07
22.164,-0.01,-0.06,-0.02,-0.03,0.03,-0.07
22.164,-0.01,-0.06,-0.02,-0.02,0.03,-0.07
22.164,-0.01,-0.06,-0.02,-0.03,0.03,-0.07
22.165,-0.01,-0.06,-0.02,-0.03,0.03,-0.07
22.165,-0.01,-0.06,-0.02,-0.03,0.03,-0.06
22.165,-0.01,-0.06,-0.02,-0.02,0.03,-0.06
22.166,-0.03,-0.09,-0.03,-0.02,0.03,-0.06
22.166,-0.03,-0.09,-0.03,-0.02,0.03,-0.06
22.166,-0.03,-0.11,-0.01,-0.02,0.03,-0.06
22.166,-0.03,-0.11,-0.01,-0.02,0.03,-0.06
22.172,-0.03,-0.11,-0.01,-0.02,0.03,-0.06
22.173,-0.05,-0.08,-0.02,-0.02,0.03,-0.06
22.173,-0.05,-0.08,-0.02,-0.02,0.03,-0.06
22.173,-0.04,-0.11,-0.00,-0.02,0.03,-0.06
22.173,-0.04,-0.11,-0.00,-0.02,0.03,-0.06
22.174,-0.04,-0.11,-0.00,-0.01,0.02,-0.06
22.176,-0.03,-0.10,0.00,-0.01,0.02,-0.06
22.183,-0.03,-0.10,0.00,-0.01,0.02,-0.06
22.184,-0.03,-0.10,0.00,-0.01,0.02,-0.06
22.184,-0.04,-0.14,0.02,-0.01,0.02,-0.06
22.185,-0.04,-0.14,0.02,-0.01,0.02,-0.06
22.186,-0.02,-0.15,0.02,-0.01,0.02,-0.06
22.186,-0.02,-0.15,0.02,-0.01,0.01,-0.05
22.188,-0.02,-0.15,0.02,-0.01,0.01,-0.05
22.188,-0.01,-0.15,-0.00,-0.01,0.01,-0.05
22.188,-0.01,-0.15,-0.00,-0.01,0.01,-0.05
22.193,-0.01,-0.15,-0.01,-0.01,0.01,-0.05
22.193,-0.01,-0.15,-0.01,-0.00,0.01,-0.05
22.196,-0.01,-0.15,-0.01,-0.00,0.00,-0.05
22.196,-0.03,-0.12,-0.01,-0.00,0.00,-0.05
22.196,-0.03,-0.12,-0.01,-0.00,0.01,-0.05
22.2,-0.03,-0.12,-0.01,-0.00,-0.00,-0.05
22.201,-0.01,-0.13,-0.01,-0.00,-0.00,-0.05
22.204,-0.01,-0.13,-0.01,0.00,-0.00,-0.05
22.204,-0.01,-0.13,-0.01,-0.00,-0.00,-0.05
22.205,-0.00,-0.12,-0.00,-0.00,-0.00,-0.05
22.207,-0.00,-0.12,-0.00,0.00,-0.01,-0.05
22.207,-0.00,-0.11,0.00,0.00,-0.01,-0.05
22.208,-0.00,-0.11,0.00,0.01,-0.01,-0.05
22.211,-0.00,-0.11,0.00,0.01,-0.01,-0.04
22.211,-0.05,-0.13,0.01,0.01,-0.01,-0.04
22.217,-0.05,-0.13,0.01,0.01,-0.01,-0.04
22.217,-0.03,-0.12,-0.00,0.01,-0.01,-0.04
22.218,-0.03,-0.12,-0.00,0.01,-0.01,-0.04
22.22,-0.03,-0.12,-0.00,0.01,-0.01,-0.04
22.22,-0.04,-0.13,0.00,0.01,-0.01,-0.04
22.224,-0.04,-0.13,0.00,0.02,-0.01,-0.04
22.224,-0.04,-0.13,0.00,0.02,-0.02,-0.03
22.224,-0.06,-0.13,0.01,0.02,-0.02,-0.03
22.227,-0.06,-0.13,0.01,0.02,-0.02,-0.03
22.228,-0.07,-0.16,-0.01,0.02,-0.02,-0.03
22.228,-0.07,-0.16,-0.01,0.02,-0.02,-0.03
22.232,-0.08,-0.15,-0.00,0.02,-0.02,-0.03
22.232,-0.08,-0.15,-0.00,0.02,-0.02,-0.03
22.237,-0.08,-0.15,-0.00,0.03,-0.02,-0.02
22.237,-0.08,-0.15,-0.00,0.03,-0.03,-0.02
22.237,-0.11,-0.13,-0.03,0.03,-0.03,-0.02
22.24,-0.09,-0.13,-0.04,0.03,-0.03,-0.02
22.24,-0.09,-0.13,-0.04,0.03,-0.03,-0.02
22.244,-0.09,-0.13,-0.04,0.03,-0.03,-0.02
22.244,-0.09,-0.13,-0.04,0.03,-0.03,-0.01
22.244,-0.07,-0.09,-0.04,0.03,-0.03,-0.01
22.249,-0.07,-0.09,-0.04,0.03,-0.04,-0.01
22.249,-0.04,-0.06,-0.05,0.03,-0.04,-0.01
22.253,-0.04,-0.06,-0.05,0.03,-0.04,-0.01
22.253,-0.03,-0.05,-0.04,0.03,-0.04,-0.01
22.254,-0.03,-0.05,-0.04,0.03,-0.04,-0.01
22.256,-0.03,-0.05,-0.04,0.04,-0.04,-0.00
22.256,-0.03,-0.05,-0.04,0.04,-0.04,-0.00
22.256,0.00,-0.03,-0.02,0.04,-0.04,-0.00
22.26,0.01,-0.02,-0.04,0.04,-0.04,-0.00
22.261,0.01,-0.02,-0.04,0.04,-0.04,-0.00
22.263,0.01,-0.02,-0.04,0.04,-0.04,-0.00
22.266,0.01,-0.02,-0.04,0.04,-0.04,-0.00
22.267,0.04,0.01,-0.03,0.04,-0.04,-0.00
22.268,0.04,0.01,-0.03,0.04,-0.04,0.00
22.268,0.07,-0.01,-0.00,0.04,-0.04,0.00
22.272,0.07,-0.01,-0.00,0.04,-0.05,-0.00
22.273,0.07,-0.01,-0.00,0.04,-0.05,0.00
22.273,0.07,-0.01,0.02,0.04,-0.05,0.00
22.276,0.07,-0.01,0.02,0.04,-0.04,0.00
22.276,0.10,0.03,0.03,0.04,-0.04,0.00
22.276,0.10,0.03,0.03,0.05,-0.04,0.00
22.28,0.11,0.03,0.01,0.05,-0.04,0.00
22.283,0.11,0.03,0.01,0.05,-0.04,0.00
22.284,0.11,0.03,0.01,0.05,-0.04,0.00
22.285,0.11,0.03,0.01,0.05,-0.04,0.00
22.288,0.11,0.03,0.01,0.05,-0.04,0.00
22.29,0.11,0.03,0.01,0.05,-0.04,0.00
22.29,0.12,0.05,0.01,0.05,-0.04,0.00
22.292,0.12,0.05,0.01,0.05,-0.04,0.00
22.292,0.12,0.05,0.01,0.05,-0.04,0.00
22.293,0.12,0.05,-0.01,0.05,-0.04,0.00
22.296,0.12,0.05,-0.01,0.05,-0.04,0.00
22.312,0.12,0.05,-0.01,0.05,-0.04,0.00
22.313,0.18,0.06,-0.04,0.05,-0.04,0.00
22.313,0.20,0.08,-0.07,0.05,-0.04,0.00
22.313,0.20,0.08,-0.07,0.05,-0.04,0.00
22.313,0.20,0.08,-0.07,0.05,-0.04,0.00
22.313,0.20,0.08,-0.07,0.05,-0.04,0.00
22.313,0.17,0.09,-0.08,0.05,-0.04,0.00
22.313,0.13,0.10,-0.10,0.05,-0.04,0.00
22.314,0.13,0.10,-0.10,0.05,-0.04,0.00
22.314,0.13,0.10,-0.10,0.04,-0.04,0.00
22.314,0.12,0.12,-0.10,0.04,-0.04,0.00
22.314,0.12,0.12,-0.10,0.04,-0.04,0.00
22.318,0.12,0.12,-0.10,0.04,-0.03,0.01
22.319,0.12,0.12,-0.10,0.04,-0.03,0.01
22.319,0.13,0.10,-0.12,0.04,-0.03,0.01
22.321,0.09,0.07,-0.10,0.04,-0.03,0.01
22.321,0.09,0.07,-0.10,0.04,-0.02,0.00
22.321,0.09,0.07,-0.10,0.04,-0.02,0.00
22.326,0.09,0.07,-0.10,0.03,-0.02,0.01
22.326,0.08,0.08,-0.09,0.03,-0.02,0.01
22.327,0.08,0.08,-0.09,0.03,-0.01,0.01
22.329,0.10,0.10,-0.08,0.03,-0.01,0.01
22.33,0.10,0.10,-0.08,0.03,-0.01,0.01
22.334,0.06,0.10,-0.09,0.03,-0.01,0.01
22.335,0.06,0.10,-0.09,0.03,-0.00,0.01
22.335,0.06,0.10,-0.09,0.03,-0.00,0.00
22.336,0.04,0.08,-0.08,0.03,-0.00,0.00
22.336,0.04,0.08,-0.08,0.03,0.00,0.01
22.339,0.04,0.08,-0.08,0.02,0.01,0.01
22.34,0.02,0.06,-0.07,0.02,0.01,0.01
22.341,0.02,0.06,-0.07,0.02,0.01,0.01
22.345,0.02,0.06,-0.07,0.02,0.01,0.00
22.346,0.02,0.08,-0.05,0.02,0.01,0.00
22.346,0.02,0.08,-0.05,0.02,0.02,0.00
22.35,0.02,0.08,-0.05,0.02,0.02,0.01
22.351,0.01,0.10,-0.05,0.02,0.02,0.01
22.353,0.01,0.10,-0.03,0.02,0.02,0.01
22.353,0.01,0.10,-0.03,0.02,0.02,0.00
22.355,0.01,0.10,-0.03,0.02,0.02,0.00
22.357,0.01,0.10,-0.03,0.02,0.02,0.01
22.358,0.04,0.10,-0.00,0.02,0.02,0.01
22.358,0.04,0.10,-0.00,0.02,0.02,0.01
22.362,0.02,0.14,0.02,0.02,0.02,0.01
22.362,0.02,0.14,0.02,0.02,0.02,0.01
22.366,0.02,0.14,0.02,0.01,0.02,0.01
22.367,0.02,0.14,0.02,0.02,0.01,0.01
22.367,0.02,0.14,0.04,0.02,0.01,0.01
22.37,0.02,0.14,0.04,0.02,0.01,0.01
22.37,0.02,0.11,0.04,0.02,0.01,0.01
22.374,0.02,0.11,0.04,0.02,0.01,0.01
22.374,0.04,0.16,0.04,0.02,0.01,0.01
22.374,0.04,0.16,0.04,0.01,0.00,0.01
22.378,0.04,0.16,0.04,0.01,0.00,0.01
22.378,0.01,0.14,0.04,0.01,0.00,0.01
22.378,0.01,0.14,0.04,0.01,0.00,0.01
22.383,-0.06,0.13,0.05,0.01,0.00,0.01
22.383,-0.06,0.13,0.05,0.01,0.00,0.01
22.386,-0.01,0.10,0.06,0.01,0.00,0.01
22.387,-0.01,0.10,0.06,0.01,0.01,0.01
22.388,-0.01,0.10,0.06,0.01,0.01,0.01
22.39,-0.03,0.07,0.06,0.01,0.01,0.01
